run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	sample_title	bam_ftp
ERR209190	SAMEA2042294	ERX183855	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209190/ERR209190_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209190/ERR209190_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209190/MH0062_081223.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209190/MH0062_081223.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209190	Stool sample from danish	
ERR209191	SAMEA2042294	ERX183856	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209191/ERR209191_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209191/ERR209191_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209191/MH0062_090104.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209191/MH0062_090104.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209191	Stool sample from danish	
ERR209196	SAMEA2042297	ERX183861	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209196/ERR209196_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209196/ERR209196_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209196/MH0065_081223.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209196/MH0065_081223.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209196	Stool sample from danish	
ERR209197	SAMEA2042297	ERX183862	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209197/ERR209197_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209197/ERR209197_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209197/MH0065_090126.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209197/MH0065_090126.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209197	Stool sample from danish	
ERR209202	SAMEA2042300	ERX183867	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209202/ERR209202_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209202/ERR209202_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209202/MH0068_081223.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209202/MH0068_081223.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209202	Stool sample from danish	
ERR209204	SAMEA2042301	ERX183869	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209204/ERR209204_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209204/ERR209204_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209204/MH0069_081209.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209204/MH0069_081209.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209204	Stool sample from danish	
ERR209216	SAMEA2042379	ERX183881	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209216/ERR209216_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209216/ERR209216_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209216/MH0074_090125.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209216/MH0074_090125.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209216	Stool sample from danish	
ERR209221	SAMEA2042382	ERX183886	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209221/ERR209221_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209221/ERR209221_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209221/MH0077_081223.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209221/MH0077_081223.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209221	Stool sample from danish	
ERR209222	SAMEA2042382	ERX183887	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209222/ERR209222_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209222/ERR209222_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209222/MH0077_090130.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209222/MH0077_090130.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209222	Stool sample from danish	
ERR209224	SAMEA2042383	ERX183889	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209224/ERR209224_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209224/ERR209224_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209224/MH0078_090130.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209224/MH0078_090130.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209224	Stool sample from danish	
ERR209226	SAMEA2042384	ERX183891	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209226/ERR209226_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209226/ERR209226_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209226/MH0079_090130.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209226/MH0079_090130.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209226	Stool sample from danish	
ERR209229	SAMEA2042386	ERX183894	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209229/ERR209229_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209229/ERR209229_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209229/MH0081_090105.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209229/MH0081_090105.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209229	Stool sample from danish	
ERR209231	SAMEA2042387	ERX183896	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209231/ERR209231_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209231/ERR209231_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209231/MH0082_090105.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209231/MH0082_090105.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209231	Stool sample from danish	
ERR209239	SAMEA2042392	ERX183904	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209239/ERR209239_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209239/ERR209239_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209239/MH0086_081223.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209239/MH0086_081223.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209239	Stool sample from danish	
ERR209240	SAMEA2042392	ERX183905	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209240/ERR209240_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209240/ERR209240_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209240/MH0086_090325.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209240/MH0086_090325.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209240	Stool sample from danish	
ERR209243	SAMEA2042393	ERX183908	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209243/ERR209243_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209243/ERR209243_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209243/MH0087_20100128L7.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209243/MH0087_20100128L7.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209243	Stool sample from danish	
ERR209244	SAMEA2042393	ERX183909	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209244/ERR209244_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209244/ERR209244_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209244/MH0087_20100128L8.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209244/MH0087_20100128L8.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209244	Stool sample from danish	
ERR209248	SAMEA2042425	ERX183913	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209248/ERR209248_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209248/ERR209248_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209248/MH0089_20100125L4.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209248/MH0089_20100125L4.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209248	Stool sample from danish	
ERR209250	SAMEA2042426	ERX183915	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209250/ERR209250_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209250/ERR209250_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209250/MH0090_20091015.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209250/MH0090_20091015.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209250	Stool sample from danish	
ERR209255	SAMEA1969296	ERX183920	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209255/ERR209255_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209255/ERR209255_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209255/MH0092_20091014.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209255/MH0092_20091014.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209255	Stool sample from danish	
ERR209258	SAMEA1969296	ERX183923	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209258/ERR209258_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209258/ERR209258_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209258/MH0092_20091126L4.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209258/MH0092_20091126L4.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209258	Stool sample from danish	
ERR209259	SAMEA1969296	ERX183924	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209259/ERR209259_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209259/ERR209259_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209259/MH0092_20091126L5.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209259/MH0092_20091126L5.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209259	Stool sample from danish	
ERR209261	SAMEA1969296	ERX183926	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209261/ERR209261_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209261/ERR209261_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209261/MH0092_20091212L4.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209261/MH0092_20091212L4.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209261	Stool sample from danish	
ERR209264	SAMEA2042428	ERX183929	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209264/ERR209264_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209264/ERR209264_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209264/MH0093_20091126L6.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209264/MH0093_20091126L6.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209264	Stool sample from danish	
ERR209265	SAMEA2042428	ERX183930	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209265/ERR209265_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209265/ERR209265_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209265/MH0093_20091126L7.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209265/MH0093_20091126L7.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209265	Stool sample from danish	
ERR209268	SAMEA2042429	ERX183933	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209268/ERR209268_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209268/ERR209268_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209268/MH0094_20091014.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209268/MH0094_20091014.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209268	Stool sample from danish	
ERR209274	SAMEA2042430	ERX183939	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209274/ERR209274_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209274/ERR209274_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209274/MH0095_20091014.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209274/MH0095_20091014.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209274	Stool sample from danish	
ERR209275	SAMEA2042430	ERX183940	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209275/ERR209275_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209275/ERR209275_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209275/MH0095_20091124L3.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209275/MH0095_20091124L3.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209275	Stool sample from danish	
ERR209282	SAMEA2042431	ERX183947	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209282/ERR209282_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209282/ERR209282_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209282/MH0096_20091126L4.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209282/MH0096_20091126L4.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209282	Stool sample from danish	
ERR209283	SAMEA2042431	ERX183948	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209283/ERR209283_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209283/ERR209283_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209283/MH0096_20091126L5.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209283/MH0096_20091126L5.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209283	Stool sample from danish	
ERR209284	SAMEA2042431	ERX183949	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209284/ERR209284_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209284/ERR209284_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209284/MH0096_20091128L4.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209284/MH0096_20091128L4.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209284	Stool sample from danish	
ERR209287	SAMEA2042433	ERX183952	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209287/ERR209287_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209287/ERR209287_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209287/MH0097_20091124L3.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209287/MH0097_20091124L3.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209287	Stool sample from danish	
ERR209291	SAMEA2042433	ERX183956	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209291/ERR209291_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209291/ERR209291_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209291/MH0097_20091212L5.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209291/MH0097_20091212L5.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209291	Stool sample from danish	
ERR209292	SAMEA2042434	ERX183957	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209292/ERR209292_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209292/ERR209292_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209292/MH0098_20091014.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209292/MH0098_20091014.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209292	Stool sample from danish	
ERR209293	SAMEA2042434	ERX183958	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209293/ERR209293_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209293/ERR209293_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209293/MH0098_20091107L6.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209293/MH0098_20091107L6.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209293	Stool sample from danish	
ERR209294	SAMEA2042434	ERX183959	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209294/ERR209294_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209294/ERR209294_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209294/MH0098_20091124L8.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209294/MH0098_20091124L8.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209294	Stool sample from danish	
ERR209296	SAMEA2042435	ERX183961	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209296/ERR209296_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209296/ERR209296_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209296/MH0099_20091014.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209296/MH0099_20091014.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209296	Stool sample from danish	
ERR209298	SAMEA2042435	ERX183963	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209298/ERR209298_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209298/ERR209298_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209298/MH0099_20091124L3.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209298/MH0099_20091124L3.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209298	Stool sample from danish	
ERR209303	SAMEA1965384	ERX183968	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209303/ERR209303_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209303/ERR209303_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209303/MH0100_20091124L8.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209303/MH0100_20091124L8.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209303	Stool sample from danish	
ERR209307	SAMEA2042436	ERX183972	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209307/ERR209307_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209307/ERR209307_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209307/MH0101_20091124L6.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209307/MH0101_20091124L6.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209307	Stool sample from danish	
ERR209313	SAMEA2042437	ERX183978	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209313/ERR209313_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209313/ERR209313_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209313/MH0102_20091124L7.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209313/MH0102_20091124L7.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209313	Stool sample from danish	
ERR209315	SAMEA2042438	ERX183980	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209315/ERR209315_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209315/ERR209315_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209315/MH0103_20091014.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209315/MH0103_20091014.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209315	Stool sample from danish	
ERR209317	SAMEA2042438	ERX183982	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209317/ERR209317_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209317/ERR209317_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209317/MH0103_20091124L6.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209317/MH0103_20091124L6.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209317	Stool sample from danish	
ERR209318	SAMEA2042438	ERX183983	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209318/ERR209318_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209318/ERR209318_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209318/MH0103_20091124L7.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209318/MH0103_20091124L7.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209318	Stool sample from danish	
ERR209320	SAMEA2042488	ERX183985	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209320/ERR209320_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209320/ERR209320_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209320/MH0104_20091014.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209320/MH0104_20091014.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209320	Stool sample from danish	
